time,ax,ay,az,wx,wy,wz
2025-10-16T15:36:11.045Z,-0.3742,-0.7272,-3.3725,-1.7814,1.2494,0.8062
2025-10-16T15:36:11.055Z,-1.4639,-0.3541,-3.1463,-2.0159,1.2167,0.7376
2025-10-16T15:36:11.064Z,-1.8969,-0.3474,-2.5922,-2.1901,1.0916,0.6729
2025-10-16T15:36:11.076Z,-1.6882,-0.6430,-1.5674,-2.3187,1.1122,0.5981
2025-10-16T15:36:11.085Z,-1.4728,-1.0350,-1.0919,-2.4111,1.2705,0.5205
2025-10-16T15:36:11.095Z,-0.8772,-1.2158,-0.9589,-2.4931,1.4703,0.4305
2025-10-16T15:36:11.104Z,-0.3413,-1.3212,-1.0285,-2.5723,1.7265,0.3262
2025-10-16T15:36:11.115Z,-0.2883,-1.5147,-0.9788,-2.6289,1.9953,0.2149
2025-10-16T15:36:11.126Z,-0.0399,-1.6230,-0.6001,-2.6644,2.2556,0.0765
2025-10-16T15:36:11.135Z,0.1384,-1.6463,-0.0430,-2.6707,2.4382,-0.0873
2025-10-16T15:36:11.145Z,-0.4572,-1.6520,0.7465,-2.7053,2.5050,-0.2465
2025-10-16T15:36:11.155Z,-1.3053,-1.8669,1.0444,-2.7428,2.4104,-0.3611
2025-10-16T15:36:11.165Z,-2.0798,-2.3301,1.4064,-2.7954,2.2864,-0.4375
2025-10-16T15:36:11.176Z,-2.7474,-2.8089,1.9439,-2.8083,2.1593,-0.4783
2025-10-16T15:36:11.185Z,-2.8725,-3.2518,2.6457,-2.8000,2.0849,-0.5160
2025-10-16T15:36:11.196Z,-2.5316,-3.6075,2.9077,-2.7818,2.1249,-0.5592
2025-10-16T15:36:11.205Z,-2.0241,-3.7694,2.8845,-2.7742,2.2701,-0.6348
2025-10-16T15:36:11.215Z,-1.4920,-3.8535,2.5520,-2.7791,2.4586,-0.7440
2025-10-16T15:36:11.227Z,-1.2585,-3.9143,2.2861,-2.7994,2.6646,-0.8725
2025-10-16T15:36:11.235Z,-1.4393,-4.0347,2.4148,-2.7812,2.8205,-1.0096
2025-10-16T15:36:11.245Z,-1.8008,-4.3318,3.0239,-2.7617,2.9010,-1.1330
2025-10-16T15:36:11.255Z,-2.1920,-4.7847,3.4812,-2.7269,2.9667,-1.2536
2025-10-16T15:36:11.264Z,-2.1920,-4.7847,3.4812,-2.6597,3.0590,-1.3675
2025-10-16T15:36:11.277Z,-2.7253,-5.8061,4.9235,-2.5580,3.0637,-1.4868
2025-10-16T15:36:11.285Z,-2.6769,-6.1345,5.2401,-2.4614,2.9453,-1.6201
2025-10-16T15:36:11.295Z,-2.9433,-6.1191,5.1821,-2.3931,2.7778,-1.7620
2025-10-16T15:36:11.305Z,-3.2300,-5.8385,4.7362,-2.3495,2.5478,-1.9032
2025-10-16T15:36:11.316Z,-3.1251,-5.5388,4.4060,-2.3184,2.3438,-2.0315
2025-10-16T15:36:11.326Z,-3.0105,-5.3064,4.3129,-2.3030,2.2676,-2.1454
2025-10-16T15:36:11.335Z,-3.0207,-5.1549,4.5544,-2.2474,2.3500,-2.2296
2025-10-16T15:36:11.345Z,-3.2064,-5.2679,5.2762,-2.1634,2.5292,-2.2775
2025-10-16T15:36:11.355Z,-3.2439,-5.6136,5.5348,-2.0775,2.7693,-2.3013
2025-10-16T15:36:11.365Z,-3.2079,-5.7720,5.3929,-1.9756,2.9921,-2.3287
2025-10-16T15:36:11.376Z,-3.2231,-5.6897,5.3054,-1.8702,3.1389,-2.3639
2025-10-16T15:36:11.385Z,-3.5686,-5.5651,5.1243,-1.7733,3.2022,-2.3949
2025-10-16T15:36:11.396Z,-4.0378,-5.4217,4.7842,-1.6870,3.1845,-2.4237
2025-10-16T15:36:11.404Z,-4.0378,-5.4217,4.7842,-1.5404,3.2839,-2.5006
2025-10-16T15:36:11.415Z,-3.8894,-4.4696,4.8780,-1.3318,3.6145,-2.6011
2025-10-16T15:36:11.427Z,-2.8055,-4.0639,5.9850,-1.1271,4.0775,-2.6756
2025-10-16T15:36:11.435Z,-1.9780,-3.7147,6.8065,-1.0153,4.2854,-2.7116
2025-10-16T15:36:11.445Z,-2.5092,-3.2062,5.9583,-0.9398,4.1137,-2.7108
2025-10-16T15:36:11.455Z,-4.1481,-2.8488,4.6299,-0.9038,3.5666,-2.8050
2025-10-16T15:36:11.466Z,-4.9516,-1.9603,3.4203,-0.8395,3.2340,-2.8371
2025-10-16T15:36:11.477Z,-5.1974,-2.2240,3.5969,-1.0109,1.9788,-2.7186
2025-10-16T15:36:11.485Z,-6.2585,-2.7064,1.2736,-1.0775,0.7440,-2.5806
2025-10-16T15:36:11.495Z,-8.7350,-1.9538,0.1037,-1.1959,-0.1385,-2.5529
